ablation,task,budget,seed,aubc,consumed_budget,total_budget,hv_final,pareto_size,n_calls,run_dir,sample_count,valid_count,null_score_count,recorded_null_rate,valid_yield_per_100_calls,generation_attempts,non_generation_calls,unregistered_generation_count,invalid_null_proxy_rate
hybrid_reward,bi_cvrp,100,2029,15018.88730008534,100.0,100.0,17669.279176570984,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_cvrp/B100/seed2029/20260620_082757_BICVRPEvaluation_BMAB-hybrid_reward,11,11,0,0.0,11.0,92,8,81,0.8804347826086957
hybrid_reward,bi_cvrp,200,2025,18824.666261925548,200.0,200.0,19877.246322911797,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_cvrp/B200/seed2025/20260620_085033_BICVRPEvaluation_BMAB-hybrid_reward,26,26,0,0.0,13.0,183,17,157,0.8579234972677595
hybrid_reward,bi_cvrp,200,2026,15414.848234591,200.0,200.0,17368.8430812293,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_cvrp/B200/seed2026/20260620_094029_BICVRPEvaluation_BMAB-hybrid_reward,14,14,0,0.0,7.000000000000001,186,14,172,0.9247311827956989
hybrid_reward,bi_cvrp,200,2027,16221.629155638882,200.0,200.0,18248.085165757042,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_cvrp/B200/seed2027/20260620_103232_BICVRPEvaluation_BMAB-hybrid_reward,27,27,0,0.0,13.5,185,15,158,0.8540540540540541
hybrid_reward,bi_cvrp,200,2028,17726.31822634442,200.0,200.0,19536.667243075142,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_cvrp/B200/seed2028/20260620_135446_BICVRPEvaluation_BMAB-hybrid_reward,24,24,0,0.0,12.0,185,15,161,0.8702702702702703
hybrid_reward,bi_cvrp,200,2029,15741.997069775925,200.0,200.0,17596.496956797844,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_cvrp/B200/seed2029/20260620_144546_BICVRPEvaluation_BMAB-hybrid_reward,19,19,0,0.0,9.5,185,15,166,0.8972972972972973
hybrid_reward,bi_cvrp,25,2025,11816.54349513001,25.0,25.0,19058.941121177435,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_cvrp/B25/seed2025/20260620_050930_BICVRPEvaluation_BMAB-hybrid_reward,4,4,0,0.0,16.0,24,1,20,0.8333333333333334
hybrid_reward,bi_cvrp,25,2026,11161.755342733246,25.0,25.0,14306.354171282901,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_cvrp/B25/seed2026/20260620_051409_BICVRPEvaluation_BMAB-hybrid_reward,6,6,0,0.0,24.0,21,4,15,0.7142857142857143
hybrid_reward,bi_cvrp,25,2027,7562.103306980759,25.0,25.0,15124.20661396152,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_cvrp/B25/seed2027/20260620_051756_BICVRPEvaluation_BMAB-hybrid_reward,4,4,0,0.0,16.0,25,0,21,0.84
hybrid_reward,bi_cvrp,25,2028,8284.12454274766,25.0,25.0,14793.079540620824,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_cvrp/B25/seed2028/20260620_052519_BICVRPEvaluation_BMAB-hybrid_reward,4,4,0,0.0,16.0,24,1,20,0.8333333333333334
hybrid_reward,bi_cvrp,25,2029,16496.582073188125,25.0,25.0,17931.06747085666,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_cvrp/B25/seed2029/20260620_053324_BICVRPEvaluation_BMAB-hybrid_reward,4,4,0,0.0,16.0,21,4,17,0.8095238095238095
hybrid_reward,bi_cvrp,50,2025,12355.172162882407,50.0,50.0,15443.965203603006,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_cvrp/B50/seed2025/20260620_134355_BICVRPEvaluation_BMAB-hybrid_reward,9,9,0,0.0,18.0,45,5,36,0.8
hybrid_reward,bi_cvrp,50,2026,15174.40626105463,50.0,50.0,17853.38223187508,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_cvrp/B50/seed2026/20260620_060911_BICVRPEvaluation_BMAB-hybrid_reward,7,7,0,0.0,14.000000000000002,45,5,38,0.8444444444444444
hybrid_reward,bi_cvrp,50,2027,12878.251784846732,50.0,50.0,17171.002379795642,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_cvrp/B50/seed2027/20260620_061819_BICVRPEvaluation_BMAB-hybrid_reward,7,7,0,0.0,14.000000000000002,46,4,39,0.8478260869565217
hybrid_reward,bi_cvrp,50,2028,12302.046929989941,50.0,50.0,16852.119082178004,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_cvrp/B50/seed2028/20260620_062900_BICVRPEvaluation_BMAB-hybrid_reward,6,6,0,0.0,12.0,46,4,40,0.8695652173913043
hybrid_reward,bi_cvrp,50,2029,14497.648888272755,50.0,50.0,17259.10581937233,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_cvrp/B50/seed2029/20260620_064421_BICVRPEvaluation_BMAB-hybrid_reward,8,8,0,0.0,16.0,45,5,37,0.8222222222222222
hybrid_reward,bi_kp,100,2025,23913.035087107037,100.0,100.0,36043.26221588793,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B100/seed2025/20260620_171122_BIKPEvaluation_BMAB-hybrid_reward,19,19,0,0.0,19.0,91,9,72,0.7912087912087912
hybrid_reward,bi_kp,100,2026,34082.11703707933,100.0,100.0,36845.53193197765,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B100/seed2026/20260620_174002_BIKPEvaluation_BMAB-hybrid_reward,15,15,0,0.0,15.0,90,10,75,0.8333333333333334
hybrid_reward,bi_kp,100,2027,7031.56595877608,100.0,100.0,31360.448568940577,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B100/seed2027/20260620_180444_BIKPEvaluation_BMAB-hybrid_reward,11,11,0,0.0,11.0,90,10,79,0.8777777777777778
hybrid_reward,bi_kp,100,2028,31672.42362014472,100.0,100.0,39628.78893708956,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B100/seed2028/20260620_185322_BIKPEvaluation_BMAB-hybrid_reward,14,14,0,0.0,14.000000000000002,91,9,77,0.8461538461538461
hybrid_reward,bi_kp,100,2029,31503.19247539771,100.0,100.0,37936.85644219734,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B100/seed2029/20260620_191922_BIKPEvaluation_BMAB-hybrid_reward,13,13,0,0.0,13.0,90,10,77,0.8555555555555555
hybrid_reward,bi_kp,200,2025,32295.974782924168,200.0,200.0,37231.298659151784,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B200/seed2025/20260620_194543_BIKPEvaluation_BMAB-hybrid_reward,26,26,0,0.0,13.0,183,17,157,0.8579234972677595
hybrid_reward,bi_kp,200,2026,32775.231024503126,200.0,200.0,36375.041019270604,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B200/seed2026/20260620_202942_BIKPEvaluation_BMAB-hybrid_reward,24,24,0,0.0,12.0,183,17,159,0.8688524590163934
hybrid_reward,bi_kp,200,2027,35546.728899702335,200.0,200.0,40515.76651551571,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B200/seed2027/20260620_212628_BIKPEvaluation_BMAB-hybrid_reward,26,26,0,0.0,13.0,184,16,158,0.8586956521739131
hybrid_reward,bi_kp,200,2028,34877.690666056,200.0,200.0,37268.218377825826,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B200/seed2028/20260620_221259_BIKPEvaluation_BMAB-hybrid_reward,27,27,0,0.0,13.5,184,16,157,0.8532608695652174
hybrid_reward,bi_kp,200,2029,32883.63015348728,200.0,200.0,35175.44315493359,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B200/seed2029/20260620_230310_BIKPEvaluation_BMAB-hybrid_reward,24,24,0,0.0,12.0,184,16,160,0.8695652173913043
hybrid_reward,bi_kp,25,2025,14109.107172051803,25.0,25.0,38591.32254341962,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B25/seed2025/20260620_152711_BIKPEvaluation_BMAB-hybrid_reward,5,5,0,0.0,20.0,21,4,16,0.7619047619047619
hybrid_reward,bi_kp,25,2026,25453.424530402874,25.0,25.0,29953.252959027515,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B25/seed2026/20260620_153141_BIKPEvaluation_BMAB-hybrid_reward,6,6,0,0.0,24.0,21,4,15,0.7142857142857143
hybrid_reward,bi_kp,25,2027,23844.717588765874,25.0,25.0,27726.415800890547,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B25/seed2027/20260620_153831_BIKPEvaluation_BMAB-hybrid_reward,4,4,0,0.0,16.0,21,4,17,0.8095238095238095
hybrid_reward,bi_kp,25,2028,12913.039373330366,25.0,25.0,33588.345622521636,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B25/seed2028/20260620_154614_BIKPEvaluation_BMAB-hybrid_reward,6,6,0,0.0,24.0,21,4,15,0.7142857142857143
hybrid_reward,bi_kp,25,2029,25871.831273878106,25.0,25.0,32247.052174715616,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B25/seed2029/20260620_155209_BIKPEvaluation_BMAB-hybrid_reward,5,5,0,0.0,20.0,21,4,16,0.7619047619047619
hybrid_reward,bi_kp,50,2025,29599.450190265878,50.0,50.0,33635.73885257486,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B50/seed2025/20260620_155751_BIKPEvaluation_BMAB-hybrid_reward,8,8,0,0.0,16.0,44,6,36,0.8181818181818182
hybrid_reward,bi_kp,50,2026,35456.27090379509,50.0,50.0,38125.02247719902,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B50/seed2026/20260620_161021_BIKPEvaluation_BMAB-hybrid_reward,11,11,0,0.0,22.0,44,6,33,0.75
hybrid_reward,bi_kp,50,2027,31973.63907157096,50.0,50.0,36338.57670167064,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B50/seed2027/20260620_162245_BIKPEvaluation_BMAB-hybrid_reward,10,10,0,0.0,20.0,44,6,34,0.7727272727272727
hybrid_reward,bi_kp,50,2028,24505.779048204586,50.0,50.0,28495.091916516958,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B50/seed2028/20260620_163757_BIKPEvaluation_BMAB-hybrid_reward,7,7,0,0.0,14.000000000000002,45,5,38,0.8444444444444444
hybrid_reward,bi_kp,50,2029,28112.06107851584,50.0,50.0,31586.585481478476,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_kp/B50/seed2029/20260620_165645_BIKPEvaluation_BMAB-hybrid_reward,8,8,0,0.0,16.0,44,6,36,0.8181818181818182
hybrid_reward,bi_tsp,100,2025,13102.354311724532,100.0,100.0,15026.76690572185,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B100/seed2025/20260619_061817_BITSPEvaluation_BMAB-hybrid_reward,27,27,0,0.0,27.0,91,9,64,0.7032967032967034
hybrid_reward,bi_tsp,100,2026,13362.22897208674,100.0,100.0,14086.296129674738,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B100/seed2026/20260619_063102_BITSPEvaluation_BMAB-hybrid_reward,15,15,0,0.0,15.0,90,10,75,0.8333333333333334
hybrid_reward,bi_tsp,100,2027,13871.605858235593,100.0,100.0,15077.136439509914,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B100/seed2027/20260619_064248_BITSPEvaluation_BMAB-hybrid_reward,31,31,0,0.0,31.0,90,10,59,0.6555555555555556
hybrid_reward,bi_tsp,100,2028,14384.019688599019,100.0,100.0,15144.28598678801,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B100/seed2028/20260619_065534_BITSPEvaluation_BMAB-hybrid_reward,27,27,0,0.0,27.0,90,10,63,0.7
hybrid_reward,bi_tsp,100,2029,14256.981287053412,100.0,100.0,15447.150374505738,8,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B100/seed2029/20260619_071109_BITSPEvaluation_BMAB-hybrid_reward,20,20,0,0.0,20.0,90,10,70,0.7777777777777778
hybrid_reward,bi_tsp,200,2025,13945.275500678918,200.0,200.0,14956.66861527939,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B200/seed2025/20260619_073050_BITSPEvaluation_BMAB-hybrid_reward,35,35,0,0.0,17.5,183,17,148,0.8087431693989071
hybrid_reward,bi_tsp,200,2026,13904.3761676527,200.0,200.0,14757.212049620752,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B200/seed2026/20260619_075718_BITSPEvaluation_BMAB-hybrid_reward,41,41,0,0.0,20.5,183,17,142,0.7759562841530054
hybrid_reward,bi_tsp,200,2027,14285.21312280993,200.0,200.0,15195.778872042887,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B200/seed2027/20260619_082605_BITSPEvaluation_BMAB-hybrid_reward,51,51,0,0.0,25.5,183,17,132,0.7213114754098361
hybrid_reward,bi_tsp,200,2028,14455.592404197065,200.0,200.0,15230.747565686574,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B200/seed2028/20260619_085710_BITSPEvaluation_BMAB-hybrid_reward,56,56,0,0.0,28.000000000000004,183,17,127,0.6939890710382514
hybrid_reward,bi_tsp,200,2029,14429.413110457303,200.0,200.0,15126.592847119424,10,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B200/seed2029/20260619_093122_BITSPEvaluation_BMAB-hybrid_reward,42,42,0,0.0,21.0,183,17,141,0.7704918032786885
hybrid_reward,bi_tsp,25,2025,12557.741945931783,25.0,25.0,14270.161302195207,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B25/seed2025/20260619_052843_BITSPEvaluation_BMAB-hybrid_reward,4,4,0,0.0,16.0,21,4,17,0.8095238095238095
hybrid_reward,bi_tsp,25,2026,12895.581480476088,25.0,25.0,15008.916099904145,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B25/seed2026/20260619_053159_BITSPEvaluation_BMAB-hybrid_reward,9,9,0,0.0,36.0,21,4,12,0.5714285714285714
hybrid_reward,bi_tsp,25,2027,12389.347404389126,25.0,25.0,14156.779336612526,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B25/seed2027/20260619_053500_BITSPEvaluation_BMAB-hybrid_reward,5,5,0,0.0,20.0,21,4,16,0.7619047619047619
hybrid_reward,bi_tsp,25,2028,12043.926213965915,25.0,25.0,14340.888220452813,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B25/seed2028/20260619_053748_BITSPEvaluation_BMAB-hybrid_reward,6,6,0,0.0,24.0,21,4,15,0.7142857142857143
hybrid_reward,bi_tsp,25,2029,10838.920015204958,25.0,25.0,14647.18920973643,4,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B25/seed2029/20260619_054033_BITSPEvaluation_BMAB-hybrid_reward,5,5,0,0.0,20.0,22,3,17,0.7727272727272727
hybrid_reward,bi_tsp,50,2025,11254.515116628785,50.0,50.0,14478.315550129413,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B50/seed2025/20260619_054332_BITSPEvaluation_BMAB-hybrid_reward,12,12,0,0.0,24.0,46,4,34,0.7391304347826086
hybrid_reward,bi_tsp,50,2026,12329.496272915392,50.0,50.0,14367.419851876424,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B50/seed2026/20260619_055007_BITSPEvaluation_BMAB-hybrid_reward,13,13,0,0.0,26.0,44,6,31,0.7045454545454546
hybrid_reward,bi_tsp,50,2027,13670.03014470003,50.0,50.0,14897.685198019086,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B50/seed2027/20260619_055806_BITSPEvaluation_BMAB-hybrid_reward,17,17,0,0.0,34.0,44,6,27,0.6136363636363636
hybrid_reward,bi_tsp,50,2028,12792.610038130135,50.0,50.0,15066.262338956425,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B50/seed2028/20260619_060533_BITSPEvaluation_BMAB-hybrid_reward,12,12,0,0.0,24.0,45,5,33,0.7333333333333333
hybrid_reward,bi_tsp,50,2029,14209.776664694242,50.0,50.0,15297.860004740567,6,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/bi_tsp/B50/seed2029/20260619_061132_BITSPEvaluation_BMAB-hybrid_reward,11,11,0,0.0,22.0,44,6,33,0.75
hybrid_reward,tri_tsp,100,2025,178976.90556760185,100.0,100.0,207662.69332238895,10,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B100/seed2025/20260619_123651_TRITSPEvaluation_BMAB-hybrid_reward,12,12,0,0.0,12.0,93,7,81,0.8709677419354839
hybrid_reward,tri_tsp,100,2026,181574.51661465023,100.0,100.0,207513.733273886,10,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B100/seed2026/20260619_130919_TRITSPEvaluation_BMAB-hybrid_reward,13,13,0,0.0,13.0,93,7,80,0.8602150537634409
hybrid_reward,tri_tsp,100,2027,171448.42861392512,100.0,100.0,207085.08216090378,10,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B100/seed2027/20260619_133853_TRITSPEvaluation_BMAB-hybrid_reward,15,15,0,0.0,15.0,94,6,79,0.8404255319148937
hybrid_reward,tri_tsp,100,2028,179274.7210685145,100.0,100.0,207254.01279597057,10,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B100/seed2028/20260619_141719_TRITSPEvaluation_BMAB-hybrid_reward,13,13,0,0.0,13.0,93,7,80,0.8602150537634409
hybrid_reward,tri_tsp,100,2029,179332.8078416522,100.0,100.0,206129.6641858071,10,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B100/seed2029/20260619_145158_TRITSPEvaluation_BMAB-hybrid_reward,16,16,0,0.0,16.0,93,7,77,0.8279569892473119
hybrid_reward,tri_tsp,200,2025,189305.49467424452,200.0,200.0,207458.07635533653,12,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B200/seed2025/20260619_152857_TRITSPEvaluation_BMAB-hybrid_reward,21,21,0,0.0,10.5,187,13,166,0.8877005347593583
hybrid_reward,tri_tsp,200,2026,184034.90102583967,200.0,200.0,207962.93022066934,12,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B200/seed2026/20260620_012658_TRITSPEvaluation_BMAB-hybrid_reward,17,17,0,0.0,8.5,188,12,171,0.9095744680851063
hybrid_reward,tri_tsp,200,2027,190693.49315114666,200.0,200.0,207324.7128694393,12,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B200/seed2027/20260620_022223_TRITSPEvaluation_BMAB-hybrid_reward,19,19,0,0.0,9.5,187,13,168,0.8983957219251337
hybrid_reward,tri_tsp,200,2028,195292.01109840494,200.0,200.0,206916.83348806784,12,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B200/seed2028/20260620_032153_TRITSPEvaluation_BMAB-hybrid_reward,19,19,0,0.0,9.5,186,14,167,0.8978494623655914
hybrid_reward,tri_tsp,200,2029,187290.54366268747,200.0,200.0,206240.00044814724,12,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B200/seed2029/20260620_041336_TRITSPEvaluation_BMAB-hybrid_reward,21,21,0,0.0,10.5,187,13,166,0.8877005347593583
hybrid_reward,tri_tsp,25,2025,152905.13810224255,25.0,25.0,206628.56500303047,6,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B25/seed2025/20260619_095921_TRITSPEvaluation_BMAB-hybrid_reward,6,6,0,0.0,24.0,23,2,17,0.7391304347826086
hybrid_reward,tri_tsp,25,2026,144931.8119941971,25.0,25.0,207045.44570599587,6,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B25/seed2026/20260619_101007_TRITSPEvaluation_BMAB-hybrid_reward,6,6,0,0.0,24.0,23,2,17,0.7391304347826086
hybrid_reward,tri_tsp,25,2027,157467.59329455753,25.0,25.0,207221.27151269923,6,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B25/seed2027/20260619_101856_TRITSPEvaluation_BMAB-hybrid_reward,8,8,0,0.0,32.0,23,2,15,0.6521739130434783
hybrid_reward,tri_tsp,25,2028,166261.02558964447,25.0,25.0,207826.28198705558,6,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B25/seed2028/20260619_103026_TRITSPEvaluation_BMAB-hybrid_reward,8,8,0,0.0,32.0,23,2,15,0.6521739130434783
hybrid_reward,tri_tsp,25,2029,165524.00130610683,25.0,25.0,206905.00163263353,6,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B25/seed2029/20260619_104108_TRITSPEvaluation_BMAB-hybrid_reward,6,6,0,0.0,24.0,23,2,17,0.7391304347826086
hybrid_reward,tri_tsp,50,2025,155473.3809673356,50.0,50.0,207297.8412897808,8,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B50/seed2025/20260619_105242_TRITSPEvaluation_BMAB-hybrid_reward,9,9,0,0.0,18.0,47,3,38,0.8085106382978723
hybrid_reward,tri_tsp,50,2026,149680.19725428114,50.0,50.0,207889.16285316827,8,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B50/seed2026/20260619_111239_TRITSPEvaluation_BMAB-hybrid_reward,12,12,0,0.0,24.0,47,3,35,0.7446808510638298
hybrid_reward,tri_tsp,50,2027,176097.8393804083,50.0,50.0,207173.9286828333,8,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B50/seed2027/20260619_113243_TRITSPEvaluation_BMAB-hybrid_reward,11,11,0,0.0,22.0,46,4,35,0.7608695652173914
hybrid_reward,tri_tsp,50,2028,167590.29372417074,50.0,50.0,206902.44975234175,8,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B50/seed2028/20260619_115146_TRITSPEvaluation_BMAB-hybrid_reward,11,11,0,0.0,22.0,46,4,35,0.7608695652173914
hybrid_reward,tri_tsp,50,2029,170140.32322913996,50.0,50.0,207511.9351440576,8,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/hybrid_reward/tri_tsp/B50/seed2029/20260619_121634_TRITSPEvaluation_BMAB-hybrid_reward,12,12,0,0.0,24.0,46,4,34,0.7391304347826086
mpage_orig,bi_cvrp,100,2025,11642.578790938058,100.0,100.0,18191.529360840734,8,1,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/mpage_orig/bi_cvrp/B100/seed2025/20260526_151907_BICVRPEvaluation_MPaGE-orig,26,12,14,0.5384615384615384,12.0,,,,0.5384615384615384
