ablation,task,budget,seed,aubc,hv_final,pareto_size,consumed_budget,total_budget,n_calls,run_dir
full,bi_cvrp,200,2028,14278.701887727382,15977.595011048308,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_cvrp/B200/seed2028/20260617_020842_BICVRPEvaluation_BMAB-full
full,bi_cvrp,200,2029,16098.179226259928,19301.556572451325,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_cvrp/B200/seed2029/20260617_025808_BICVRPEvaluation_BMAB-full
full,bi_cvrp,25,2025,19286.782762465995,22960.455669602372,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_cvrp/B25/seed2025/20260616_161348_BICVRPEvaluation_BMAB-full
full,bi_cvrp,25,2026,13826.509200725273,19203.7129532173,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_cvrp/B25/seed2026/20260616_161900_BICVRPEvaluation_BMAB-full
full,bi_cvrp,25,2027,11458.66656405157,19097.777606752614,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_cvrp/B25/seed2027/20260616_162553_BICVRPEvaluation_BMAB-full
full,bi_cvrp,25,2028,13683.390241365241,18491.067893736814,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_cvrp/B25/seed2028/20260616_163303_BICVRPEvaluation_BMAB-full
full,bi_cvrp,25,2029,8741.613521885716,14569.355869809526,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_cvrp/B25/seed2029/20260616_163828_BICVRPEvaluation_BMAB-full
full,bi_cvrp,50,2025,12933.955947996285,15967.846849378127,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_cvrp/B50/seed2025/20260616_164803_BICVRPEvaluation_BMAB-full
full,bi_cvrp,50,2026,13544.34169364806,18818.646878663556,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_cvrp/B50/seed2026/20260616_230026_BICVRPEvaluation_BMAB-full
full,bi_cvrp,50,2027,15113.525001958425,17174.46022949821,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_cvrp/B50/seed2027/20260616_172832_BICVRPEvaluation_BMAB-full
full,bi_cvrp,50,2028,13887.587050876824,19290.96282816287,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_cvrp/B50/seed2028/20260616_174213_BICVRPEvaluation_BMAB-full
full,bi_cvrp,50,2029,13989.577496981747,17096.25115787379,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_cvrp/B50/seed2029/20260616_231226_BICVRPEvaluation_BMAB-full
full,bi_kp,100,2025,26375.912708105887,29551.883393316413,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B100/seed2025/20260618_030934_BIKPEvaluation_BMAB-full
full,bi_kp,100,2026,36003.19584744661,40003.550941607355,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B100/seed2026/20260617_061618_BIKPEvaluation_BMAB-full
full,bi_kp,100,2027,33764.92344563623,37517.056269632165,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B100/seed2027/20260617_064335_BIKPEvaluation_BMAB-full
full,bi_kp,100,2028,33054.50227867011,36727.224754077884,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B100/seed2028/20260617_070929_BIKPEvaluation_BMAB-full
full,bi_kp,100,2029,15753.49169249577,34841.445736601054,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B100/seed2029/20260617_073358_BIKPEvaluation_BMAB-full
full,bi_kp,200,2025,16042.749254853217,16931.661482694693,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B200/seed2025/20260617_075907_BIKPEvaluation_BMAB-full
full,bi_kp,200,2026,18023.10944601504,23789.178926416105,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B200/seed2026/20260617_085411_BIKPEvaluation_BMAB-full
full,bi_kp,200,2027,31455.638299498092,37673.70547047862,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B200/seed2027/20260617_094239_BIKPEvaluation_BMAB-full
full,bi_kp,200,2028,18668.551453004176,32820.136617507604,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B200/seed2028/20260617_102739_BIKPEvaluation_BMAB-full
full,bi_kp,200,2029,36755.36699575912,39662.5756558806,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B200/seed2029/20260617_111527_BIKPEvaluation_BMAB-full
full,bi_kp,25,2025,1195.390074893465,13437.249410821145,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B25/seed2025/20260617_034920_BIKPEvaluation_BMAB-full
full,bi_kp,25,2026,31051.104865835445,36965.60103075648,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B25/seed2026/20260617_035544_BIKPEvaluation_BMAB-full
full,bi_kp,25,2027,24689.802685460574,28056.593960750648,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B25/seed2027/20260617_040402_BIKPEvaluation_BMAB-full
full,bi_kp,25,2028,26495.61225925405,28799.57854266745,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B25/seed2028/20260617_041150_BIKPEvaluation_BMAB-full
full,bi_kp,25,2029,33090.31622221644,36767.01802468493,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B25/seed2029/20260617_041742_BIKPEvaluation_BMAB-full
full,bi_kp,50,2025,30250.70023540865,36520.044364833804,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B50/seed2025/20260617_042624_BIKPEvaluation_BMAB-full
full,bi_kp,50,2026,34539.384433736785,37139.1230470288,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B50/seed2026/20260617_044829_BIKPEvaluation_BMAB-full
full,bi_kp,50,2027,25906.364408497604,31983.165936416797,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B50/seed2027/20260617_050225_BIKPEvaluation_BMAB-full
full,bi_kp,50,2028,28490.691990880394,33470.948829332636,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B50/seed2028/20260617_052311_BIKPEvaluation_BMAB-full
full,bi_kp,50,2029,33788.26416035615,37542.51573372906,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_kp/B50/seed2029/20260617_053948_BIKPEvaluation_BMAB-full
full,bi_tsp,100,2025,13918.09759149614,14968.25389571526,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B100/seed2025/20260616_021519_BITSPEvaluation_BMAB-full
full,bi_tsp,100,2026,14117.248139808182,14946.857918219399,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B100/seed2026/20260616_023059_BITSPEvaluation_BMAB-full
full,bi_tsp,100,2027,14252.99935548939,15014.01187066634,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B100/seed2027/20260616_024416_BITSPEvaluation_BMAB-full
full,bi_tsp,100,2028,13864.553711480794,15137.157173000645,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B100/seed2028/20260616_025705_BITSPEvaluation_BMAB-full
full,bi_tsp,100,2029,13997.771114406823,15051.7927770676,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B100/seed2029/20260616_030905_BITSPEvaluation_BMAB-full
full,bi_tsp,200,2025,14380.437637309426,15101.350558915781,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B200/seed2025/20260616_032415_BITSPEvaluation_BMAB-full
full,bi_tsp,200,2026,14592.658812191205,15377.813820348845,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B200/seed2026/20260616_034943_BITSPEvaluation_BMAB-full
full,bi_tsp,200,2027,13989.500831149868,15183.61359870662,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B200/seed2027/20260616_042432_BITSPEvaluation_BMAB-full
full,bi_tsp,200,2028,14113.315819659387,15143.162618048673,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B200/seed2028/20260616_045306_BITSPEvaluation_BMAB-full
full,bi_tsp,200,2029,14583.396091965678,15186.557480906975,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B200/seed2029/20260616_051431_BITSPEvaluation_BMAB-full
full,bi_tsp,25,2025,13024.238918151717,14536.88709305557,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B25/seed2025/20260616_012909_BITSPEvaluation_BMAB-full
full,bi_tsp,25,2026,13123.326645104798,15263.779217934301,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B25/seed2026/20260616_013156_BITSPEvaluation_BMAB-full
full,bi_tsp,25,2027,11833.354468949772,14273.1958389995,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B25/seed2027/20260616_013551_BITSPEvaluation_BMAB-full
full,bi_tsp,25,2028,12385.274436273967,14413.461889953944,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B25/seed2028/20260616_013828_BITSPEvaluation_BMAB-full
full,bi_tsp,25,2029,11775.518020234107,15100.280207372994,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B25/seed2029/20260616_014106_BITSPEvaluation_BMAB-full
full,bi_tsp,50,2025,12834.430162921422,15101.115225139625,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B50/seed2025/20260616_014349_BITSPEvaluation_BMAB-full
full,bi_tsp,50,2026,12789.328508037073,14695.422101762046,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B50/seed2026/20260616_014933_BITSPEvaluation_BMAB-full
full,bi_tsp,50,2027,12810.097187996642,14280.921487786007,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B50/seed2027/20260616_015521_BITSPEvaluation_BMAB-full
full,bi_tsp,50,2028,13113.357908658963,14904.401318350609,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B50/seed2028/20260616_020058_BITSPEvaluation_BMAB-full
full,bi_tsp,50,2029,13110.536483267988,15069.90423488014,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/bi_tsp/B50/seed2029/20260616_020810_BITSPEvaluation_BMAB-full
full,tri_tsp,100,2025,166479.00382380327,208098.75477975412,10,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B100/seed2025/20260616_081814_TRITSPEvaluation_BMAB-full
full,tri_tsp,100,2026,178803.26376682252,207919.04646288863,10,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B100/seed2026/20260616_085051_TRITSPEvaluation_BMAB-full
full,tri_tsp,100,2027,178851.2959458734,207966.62319287602,10,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B100/seed2027/20260616_092807_TRITSPEvaluation_BMAB-full
full,tri_tsp,100,2028,184921.41211274077,206983.84350450954,10,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B100/seed2028/20260616_095232_TRITSPEvaluation_BMAB-full
full,tri_tsp,100,2029,189869.62446882567,208670.78134267608,10,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B100/seed2029/20260616_102846_TRITSPEvaluation_BMAB-full
full,tri_tsp,200,2025,184462.18781133674,207327.5086725669,12,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B200/seed2025/20260616_110746_TRITSPEvaluation_BMAB-full
full,tri_tsp,200,2026,189091.12585590928,207727.4552454591,12,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B200/seed2026/20260616_121525_TRITSPEvaluation_BMAB-full
full,tri_tsp,200,2027,184617.01542857313,207066.5399438513,12,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B200/seed2027/20260616_221208_TRITSPEvaluation_BMAB-full
full,tri_tsp,200,2028,188780.6055979618,208282.42637503313,12,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B200/seed2028/20260616_140837_TRITSPEvaluation_BMAB-full
full,tri_tsp,200,2029,195209.79855488252,207771.11814639016,12,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B200/seed2029/20260616_151700_TRITSPEvaluation_BMAB-full
full,tri_tsp,25,2025,115479.60804093242,206213.5857873793,6,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B25/seed2025/20260616_054255_TRITSPEvaluation_BMAB-full
full,tri_tsp,25,2026,149119.5999347522,207110.5554649336,6,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B25/seed2026/20260616_055740_TRITSPEvaluation_BMAB-full
full,tri_tsp,25,2027,161070.49968497525,207479.51920738546,6,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B25/seed2027/20260616_060629_TRITSPEvaluation_BMAB-full
full,tri_tsp,25,2028,144667.47474195415,207863.60889236676,6,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B25/seed2028/20260616_061643_TRITSPEvaluation_BMAB-full
full,tri_tsp,25,2029,151913.61187140917,205288.66469109347,6,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B25/seed2029/20260616_063010_TRITSPEvaluation_BMAB-full
full,tri_tsp,50,2025,158972.99212707314,206458.43133386123,8,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B50/seed2025/20260616_063715_TRITSPEvaluation_BMAB-full
full,tri_tsp,50,2026,147290.9463269837,207452.03708025874,8,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B50/seed2026/20260616_065703_TRITSPEvaluation_BMAB-full
full,tri_tsp,50,2027,164612.5514833141,208394.09539483703,8,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B50/seed2027/20260616_071651_TRITSPEvaluation_BMAB-full
full,tri_tsp,50,2028,155685.0948226461,208159.94563120895,8,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B50/seed2028/20260616_074052_TRITSPEvaluation_BMAB-full
full,tri_tsp,50,2029,178223.03044801342,207236.0819162947,8,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full/tri_tsp/B50/seed2029/20260616_075639_TRITSPEvaluation_BMAB-full
full_old,bi_cvrp,100,2025,15742.47073773215,17018.887284034758,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B100/seed2025/20260524_152014_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,100,2026,16156.153730915752,17852.103570072653,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B100/seed2026/20260524_154718_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,100,2027,14538.579103894812,17516.360366138328,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B100/seed2027/20260524_162107_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,100,2028,15929.629210145245,19426.377085542983,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B100/seed2028/20260524_165338_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,100,2029,12932.179381168231,14211.186133151905,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B100/seed2029/20260524_172752_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,200,2025,16037.488696074293,17819.43188452699,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B200/seed2025/20260524_185649_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,200,2026,14931.676144467012,16777.164207266305,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B200/seed2026/20260524_200556_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,200,2027,16397.998799533445,17537.966630517058,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B200/seed2027/20260524_211313_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,200,2028,19713.14564926189,21842.82066400209,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B200/seed2028/20260524_222033_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,200,2029,14780.43510180324,16843.80068581566,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B200/seed2029/20260524_234719_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,25,2025,11657.292376218604,14216.210214900735,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B25/seed2025/20260524_125349_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,25,2026,12494.065548810886,18373.625807074834,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B25/seed2026/20260524_130155_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,25,2027,11837.482081248581,13764.514047963467,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B25/seed2027/20260524_130924_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,25,2028,9991.190054389546,17226.189748947494,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B25/seed2028/20260524_132031_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,25,2029,12419.116286363536,17741.59469480505,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B25/seed2029/20260524_133123_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,50,2025,12902.425877482603,16756.397243483898,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B50/seed2025/20260524_134234_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,50,2026,16340.890018920574,21221.93508950724,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B50/seed2026/20260524_140720_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,50,2027,12792.362870524714,17286.976852060427,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B50/seed2027/20260524_142659_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,50,2028,11311.160018561843,14501.487203284414,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B50/seed2028/20260524_144333_BICVRPEvaluation_BMAB-full
full_old,bi_cvrp,50,2029,13244.885389737185,17201.149856801538,6,50.0,50.0,50,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_cvrp/B50/seed2029/20260524_150304_BICVRPEvaluation_BMAB-full
full_old,bi_kp,100,2025,35742.61219178652,38227.392718488256,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_kp/B100/seed2025/20260525_024659_BIKPEvaluation_BMAB-full
full_old,bi_kp,100,2026,25707.337916552267,28249.82188632117,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_kp/B100/seed2026/20260525_031126_BIKPEvaluation_BMAB-full
full_old,bi_kp,100,2027,34709.302450314346,38565.89161146038,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_kp/B100/seed2027/20260525_033820_BIKPEvaluation_BMAB-full
full_old,bi_kp,100,2028,7644.3081287534,8219.686159949893,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_kp/B100/seed2028/20260525_040204_BIKPEvaluation_BMAB-full
full_old,bi_kp,100,2029,33645.50103105158,36373.51462816387,8,100.0,100.0,100,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_kp/B100/seed2029/20260525_042614_BIKPEvaluation_BMAB-full
full_old,bi_kp,200,2025,30604.628744954316,32972.121647564636,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_kp/B200/seed2025/20260525_045401_BIKPEvaluation_BMAB-full
full_old,bi_kp,200,2026,28728.467589165168,31730.827940062976,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_kp/B200/seed2026/20260525_054652_BIKPEvaluation_BMAB-full
full_old,bi_kp,200,2027,37607.96231315469,39615.24668364136,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_kp/B200/seed2027/20260525_064128_BIKPEvaluation_BMAB-full
full_old,bi_kp,200,2028,35798.30895980646,38009.257360188305,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_kp/B200/seed2028/20260525_074442_BIKPEvaluation_BMAB-full
full_old,bi_kp,200,2029,15478.143022368993,16292.810971670842,10,200.0,200.0,200,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_kp/B200/seed2029/20260525_225904_BIKPEvaluation_BMAB-full
full_old,bi_kp,25,2025,28611.304449234838,33268.95866190097,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_kp/B25/seed2025/20260525_010054_BIKPEvaluation_BMAB-full
full_old,bi_kp,25,2026,2196.7880830037607,2496.3500943224553,4,25.0,25.0,25,/Users/huyvan/Downloads/GenAIThesis/week7+8+9/MPaGE/mpage_bmab/experiments/results/full_old/bi_kp/B25/seed2026/20260525_010921_BIKPEvaluation_BMAB-full
